Uuid,Void/Retire,Short name:en,Fully specified name:en,Fully specified name:fr,Data class,Data Type,Members,_order:500,_version:1,Member,Concept,Member Type
7c971e7f-047a-4c39-87f3-343e0fe670e2,,,Cat Gut Chromic-Gauge 4.0(0) 75cm on 20mm 1/2 Circle Round Bodied Needle,,Medical supply,N/A,,,3,Cat Gut Chromic-Gauge 4.0(0) 75cm on 20mm 1/2 Circle Round Bodied Needle,Medical Supply Items,CONCEPT-SET
eff065e2-747e-47bd-a340-7da5865af1be,,,Cat Gut Chromic-Gauge 4.0(0) 75cm on 38mm 1/2 Circle Reverse Cutting Bodied Needle,,Medical supply,N/A,,,3,Cat Gut Chromic-Gauge 4.0(0) 75cm on 38mm 1/2 Circle Reverse Cutting Bodied Needle,Medical Supply Items,CONCEPT-SET
ceea9c47-68c9-4724-b103-ecf7f2541fcc,,,Cat Gut Chromic-Gauge 4.0(0) 75cm on 40mm 1/2 Circle Round Bodied Needle,,Medical supply,N/A,,,3,Cat Gut Chromic-Gauge 4.0(0) 75cm on 40mm 1/2 Circle Round Bodied Needle,Medical Supply Items,CONCEPT-SET
e903604e-5a9d-412b-87db-b0b43d3ea9d3,,,Poly Diaxone Monofilament Violet-Gauge 5.0(2) 90cm on 40mm 1/2 circle round bodied taper needle,,Medical supply,N/A,,,3,Poly Diaxone Monofilament Violet-Gauge 5.0(2) 90cm on 40mm 1/2 circle round bodied taper needle,Medical Supply Items,CONCEPT-SET
c7e1f1fc-0c2e-4039-a02b-b02e2293495b,,,Pillcater with Box,,Medical supply,N/A,,,3,Pillcater with Box,Medical Supply Items,CONCEPT-SET
0c507645-a21a-4bfb-9c7f-fd3d8dfe59d7,,,Thermostatic Valve Orifice,,Medical supply,N/A,,,3,Thermostatic Valve Orifice,Medical Supply Items,CONCEPT-SET
00f54718-bfb0-4fcc-b7ab-5a1efb09b83c,,,Three-way valve Luer with caps,,Medical supply,N/A,,,3,Three-way valve Luer with caps,Medical Supply Items,CONCEPT-SET
f4efd1c5-f1ac-47ca-9fcc-b21728a8e4c8,,,Tourniquet of Double Belt,,Medical supply,N/A,,,3,Tourniquet of Double Belt,Medical Supply Items,CONCEPT-SET
515b7072-b655-4b49-96a2-095c3f6096ca,,,Cannula Intravenous Set-16G ,,Medical supply,N/A,,,3,Cannula Intravenous Set-16G ,Medical Supply Items,CONCEPT-SET
3e9393a3-3ff7-4464-986a-a10533914d0f,,,Glove Examination Latex Non Powdered-Medium,,Medical supply,N/A,,,3,Glove Examination Latex Non Powdered-Medium,Medical Supply Items,CONCEPT-SET
a2ac3527-d30d-41b8-a4e6-0ecfbba37f2a,,,Glove Heavy  Duty Latex (Disposable)-Medium,,Medical supply,N/A,,,3,Glove Heavy  Duty Latex (Disposable)-Medium,Medical Supply Items,CONCEPT-SET
fd6187ae-2de4-419f-836e-9475c46ddc88,,,Glove Examination Latex Non Powdered-small,,Medical supply,N/A,,,3,Glove Examination Latex Non Powdered-small,Medical Supply Items,CONCEPT-SET
65d6dd83-7f8e-4981-bb04-2bbf223385c7,,,"Sling For Use with Scale-0145555, 0557000",,Medical supply,N/A,,,3,"Sling For Use with Scale-0145555, 0557000",Medical Supply Items,CONCEPT-SET
7bec1c3b-160e-4e67-97d4-162d3a65b8a2,,,Oropharyngeal Airway (Guedel) Sterile-120mm,,Medical supply,N/A,,,3,Oropharyngeal Airway (Guedel) Sterile-120mm,Medical Supply Items,CONCEPT-SET
c4eb09e9-073d-4c59-8e14-7bd6cf527e2f,,,Syringe (Disposable)-20ml with Needle 20G,,Medical supply,N/A,,,3,Syringe (Disposable)-20ml with Needle 20G,Medical Supply Items,CONCEPT-SET
bb4cbbdf-8c8f-489d-b071-2bb7655b6758,,,Rectal Tube Rubber With Terminal Size-30CH,,Medical supply,N/A,,,3,Rectal Tube Rubber With Terminal Size-30CH,Medical Supply Items,CONCEPT-SET
d41c7ae7-2bd0-45c8-a00d-26ad04be4279,,,Starting Device-3-Jan,,Medical supply,N/A,,,3,Starting Device-3-Jan,Medical Supply Items,CONCEPT-SET
51388285-f868-4508-9f59-a4d6dab2cfd7,,,Mersilk  Braided Black-Gauge 1.5(4/0) 75 cm on 24 mm 3/8 Circle Reverse Cutting Needle,,Medical supply,N/A,,,3,Mersilk  Braided Black-Gauge 1.5(4/0) 75 cm on 24 mm 3/8 Circle Reverse Cutting Needle,Medical Supply Items,CONCEPT-SET
70e5969d-98bf-4a74-915f-346a06f420ab,,,Polyglycolic acid absorbable braided violet-Gauge 2.0(3/0) 75cm on 27mm 1/2 Circle Reverse Cutting Needle,,Medical supply,N/A,,,3,Polyglycolic acid absorbable braided violet-Gauge 2.0(3/0) 75cm on 27mm 1/2 Circle Reverse Cutting Needle,Medical Supply Items,CONCEPT-SET
d3562834-bc21-48de-8c64-bae17475eee4,,,Polyglycolic acid absorbable braided violet-Gauge 2.0(3/0) 75cm on 35mm 1/2 round bodied Needle,,Medical supply,N/A,,,3,Polyglycolic acid absorbable braided violet-Gauge 2.0(3/0) 75cm on 35mm 1/2 round bodied Needle,Medical Supply Items,CONCEPT-SET
cd573e25-fa49-4c53-9802-54a0d49c3624,,,Poly Diaxone Monofilament Violet-Gauge 3.0(2/0) 70cm on 31mm 1/2 circle round bodied taper needle,,Medical supply,N/A,,,3,Poly Diaxone Monofilament Violet-Gauge 3.0(2/0) 70cm on 31mm 1/2 circle round bodied taper needle,Medical Supply Items,CONCEPT-SET
63da1fa6-e147-4285-8d36-2f19817e8343,,,Mersilk  Braided Black-Gauge 3.0(2/0) 75cm on 27mm  1/2 Circle Reverse Cutting Needle,,Medical supply,N/A,,,3,Mersilk  Braided Black-Gauge 3.0(2/0) 75cm on 27mm  1/2 Circle Reverse Cutting Needle,Medical Supply Items,CONCEPT-SET
89f00f67-08cc-43c0-b07f-d66728017c1f,,,Mersilk  Braided Black-Gauge 3.0(2/0) 75cm on 33mm 1/2 Circle Round Bodied Needle,,Medical supply,N/A,,,3,Mersilk  Braided Black-Gauge 3.0(2/0) 75cm on 33mm 1/2 Circle Round Bodied Needle,Medical Supply Items,CONCEPT-SET
0ea8a2ea-85ce-4617-b68a-2a0f867bc009,,,Mersilk  Braided Black-Gauge 3.0(2/0) 75cm on 35mm 1/2 Circle Round Bodied Needle,,Medical supply,N/A,,,3,Mersilk  Braided Black-Gauge 3.0(2/0) 75cm on 35mm 1/2 Circle Round Bodied Needle,Medical Supply Items,CONCEPT-SET
5ffe8a45-4b1b-4b9c-a4d1-1eb301c88d4f,,,Mersilk  Braided Black-Gauge 3.0(2/0) on 75cm on 17mm  1/2 Circle Reverse Cutting Needle,,Medical supply,N/A,,,3,Mersilk  Braided Black-Gauge 3.0(2/0) on 75cm on 17mm  1/2 Circle Reverse Cutting Needle,Medical Supply Items,CONCEPT-SET
a3b67e9b-c0a8-4189-90dc-a9205c89417f,,,Cat Gut Chromic-Gauge 3.5(2/0) 75cm on 38mm 1/2 Circle Round Bodied Needle,,Medical supply,N/A,,,3,Cat Gut Chromic-Gauge 3.5(2/0) 75cm on 38mm 1/2 Circle Round Bodied Needle,Medical Supply Items,CONCEPT-SET
8070811c-5d94-4d16-afa1-5a7e8ba4210a,,,Cat Gut Chromic-Gauge 3.5(2/0) 75cm on 45mm 1/2 Circle Round Bodied Needle,,Medical supply,N/A,,,3,Cat Gut Chromic-Gauge 3.5(2/0) 75cm on 45mm 1/2 Circle Round Bodied Needle,Medical Supply Items,CONCEPT-SET
104fb1f4-922f-4037-9142-728ce71c3b5c,,,Poly Diaxone Monofilament Violet-Gauge 4.0(1) 90cm on 40mm 1/2 circle round bodied taper needle,,Medical supply,N/A,,,3,Poly Diaxone Monofilament Violet-Gauge 4.0(1) 90cm on 40mm 1/2 circle round bodied taper needle,Medical Supply Items,CONCEPT-SET
dc52e9fb-c3e9-4396-9f87-7d7004cdaded,,,Mersilk  Braided Black-Gauge 5.0(2) 75cm on 40mm  1/2 Circle Reverse Cutting Needle,,Medical supply,N/A,,,3,Mersilk  Braided Black-Gauge 5.0(2) 75cm on 40mm  1/2 Circle Reverse Cutting Needle,Medical Supply Items,CONCEPT-SET
e3a3908c-806f-4fc9-a9cc-b25ea99f832f,,,Polyglycolic acid absorbable braided violet-Guage 3.5(0)75cm on 48mm 1/2c Round Bodied  Needle,,Medical supply,N/A,,,3,Polyglycolic acid absorbable braided violet-Guage 3.5(0)75cm on 48mm 1/2c Round Bodied  Needle,Medical Supply Items,CONCEPT-SET
fd87dd40-f8f0-469a-a222-79872facdc4e,,,Autocheck 5+-level 3 Blue Box of 30 Ampules for ABL7XX/8XX-S7755,,Medical supply,N/A,,,3,Autocheck 5+-level 3 Blue Box of 30 Ampules for ABL7XX/8XX-S7755,Medical Supply Items,CONCEPT-SET
2779d8f0-1283-45f3-b49a-151c27fabb09,,,Glove Surgical  Latex Sterile-No. 7.5,,Medical supply,N/A,,,3,Glove Surgical  Latex Sterile-No. 7.5,Medical Supply Items,CONCEPT-SET
3953f066-34ca-46c8-a73b-51ef3575e479,,,Pediatric hose set,,Medical supply,N/A,,,3,Pediatric hose set,Medical Supply Items,CONCEPT-SET
01570ead-d0d3-4f52-9e1b-30d7384fa8a0,,,Phase Reverser with Failure Control,,Medical supply,N/A,,,3,Phase Reverser with Failure Control,Medical Supply Items,CONCEPT-SET
b20d1500-6cbb-4c0e-9813-8495eb9a3d99,,,Sheeting PVC-100x100cm,,Medical supply,N/A,,,3,Sheeting PVC-100x100cm,Medical Supply Items,CONCEPT-SET
786c5959-03de-4b3b-91d8-337ad4a2253e,,,Blood Collecting  Bag CPDA1 Anticoagulant Triple-450ml,,Medical supply,N/A,,,3,Blood Collecting  Bag CPDA1 Anticoagulant Triple-450ml,Medical Supply Items,CONCEPT-SET
4a2abdb6-9147-4277-ba3b-859b4c403753,,,"Conical Flask Erlenmeger Borosilicate Glass 3.3, with Printed Graduation-500ml",,Medical supply,N/A,,,3,"Conical Flask Erlenmeger Borosilicate Glass 3.3, with Printed Graduation-500ml",Medical Supply Items,CONCEPT-SET
a40050e0-f2a7-4a1f-bc72-6016f6c44d35,,,Flask Heat and Chemical Resistant-500ml,,Medical supply,N/A,,,3,Flask Heat and Chemical Resistant-500ml,Medical Supply Items,CONCEPT-SET
787efed1-8e6e-4313-8e0b-35589836f6f1,,,Glass Volumetric Transfer Pipette-5ml,,Medical supply,N/A,,,3,Glass Volumetric Transfer Pipette-5ml,Medical Supply Items,CONCEPT-SET
3d4fe199-ec6b-4d7a-849e-547d2c918296,,,Resuscitator Bag (Ambu Bag)-Adult,,Medical supply,N/A,,,3,Resuscitator Bag (Ambu Bag)-Adult,Medical Supply Items,CONCEPT-SET
44604378-b9cc-4605-a62a-3f4498e0ce4a,,,Universal Bottle or sputum Screw Capped-for sputum Screw Capped ,,Medical supply,N/A,,,3,Universal Bottle or sputum Screw Capped-for sputum Screw Capped ,Medical Supply Items,CONCEPT-SET
5db383f5-045c-450c-96fd-222b9fd948ba,,,Measuring Tape-2m,,Medical supply,N/A,,,3,Measuring Tape-2m,Medical Supply Items,CONCEPT-SET
9821b415-0f8a-4d52-9319-3d7f056fe2ac,,,Syringe(AD) -5ml with  Needle 23G,,Medical supply,N/A,,,3,Syringe(AD) -5ml with  Needle 23G,Medical Supply Items,CONCEPT-SET
616cd7c7-fadb-456d-a554-9da5c933d77d,,,Polyamide Monofilament-Gauge 0.2(10/0) 60cm on 6mm1/3 Circle Spatula Double Armed  Needle,,Medical supply,N/A,,,3,Polyamide Monofilament-Gauge 0.2(10/0) 60cm on 6mm1/3 Circle Spatula Double Armed  Needle,Medical Supply Items,CONCEPT-SET
677aff59-13b8-4302-bced-6d142ce8112b,,,Polyamide Monofilament-Gauge 0.3(9/0) 30cm on 6mm  3/8 Circle  round Bodied Spatula Double Armed  Needle,,Medical supply,N/A,,,3,Polyamide Monofilament-Gauge 0.3(9/0) 30cm on 6mm  3/8 Circle  round Bodied Spatula Double Armed  Needle,Medical Supply Items,CONCEPT-SET
1a974584-1762-486e-8877-c773ba6610dc,,,Polyglycolic acid absorbable braided violet-Gauge 2.0(3/0) 75cm on 19mm 3/8 Circle Reverse Cutting Needle,,Medical supply,N/A,,,3,Polyglycolic acid absorbable braided violet-Gauge 2.0(3/0) 75cm on 19mm 3/8 Circle Reverse Cutting Needle,Medical Supply Items,CONCEPT-SET
8ae013c2-7c90-4967-b7ed-1154f7ca351a,,,Mersilk  Braided Black-Gauge 3.0(2/0) 75cm on 20mm 1/2 Circle Round Bodied Needle,,Medical supply,N/A,,,3,Mersilk  Braided Black-Gauge 3.0(2/0) 75cm on 20mm 1/2 Circle Round Bodied Needle,Medical Supply Items,CONCEPT-SET
f121ccf8-8106-4efc-9e31-10db0a4ec521,,,Mersilk  Braided Black-Gauge 3.0(2/0) 75cm on 24mm 1/2 Circle Reverse Cutting Needle,,Medical supply,N/A,,,3,Mersilk  Braided Black-Gauge 3.0(2/0) 75cm on 24mm 1/2 Circle Reverse Cutting Needle,Medical Supply Items,CONCEPT-SET
f5039d68-e02f-468f-bda2-229f76e2d3bb,,,Cat Gut Chromic-Gauge 3.5(2/0) 70cm on 45mm 1/2 Circle Cutting Taper Needle,,Medical supply,N/A,,,3,Cat Gut Chromic-Gauge 3.5(2/0) 70cm on 45mm 1/2 Circle Cutting Taper Needle,Medical Supply Items,CONCEPT-SET
da70e568-784a-4899-b870-0d6a30392d9c,,,Poly Diaxone Monofilament Violet-Gauge 4.0(1) 50cm on 48mm 1/2 circle round bodied taper needle,,Medical supply,N/A,,,3,Poly Diaxone Monofilament Violet-Gauge 4.0(1) 50cm on 48mm 1/2 circle round bodied taper needle,Medical Supply Items,CONCEPT-SET
6d7a0d2c-cb89-41d8-a95d-69e1c91c81e8,,,Mersilk  Braided Black-Gauge 4.0(1) 75cm on 22mm 3/8 Circle Reverse Cutting 22mm,,Medical supply,N/A,,,3,Mersilk  Braided Black-Gauge 4.0(1) 75cm on 22mm 3/8 Circle Reverse Cutting 22mm,Medical Supply Items,CONCEPT-SET
d138be90-e235-4ec1-a05e-ff8c8bc8d5ba,,,Mersilk  Braided Black-Gauge 4.0(1) 75cm on 32mm 1/2 Circle  Round Bodied Needle,,Medical supply,N/A,,,3,Mersilk  Braided Black-Gauge 4.0(1) 75cm on 32mm 1/2 Circle  Round Bodied Needle,Medical Supply Items,CONCEPT-SET
ca1776ed-7329-40c8-9299-bc454dbc8e22,,,Cat Gut Chromic-Gauge 6.0(2) 75cm on 37mm 1/2 Circle Round Bodied Needle,,Medical supply,N/A,,,3,Cat Gut Chromic-Gauge 6.0(2) 75cm on 37mm 1/2 Circle Round Bodied Needle,Medical Supply Items,CONCEPT-SET
e7da8ca3-01cd-4976-8060-6e969fade66b,,,Filter Paper Qualitative Whatman-Grade 1 Diameter 90mm,,Medical supply,N/A,,,3,Filter Paper Qualitative Whatman-Grade 1 Diameter 90mm,Medical Supply Items,CONCEPT-SET
89c89001-c802-4a57-b562-d5cb8f101aea,,,Multipette automatic 5 positions,,Medical supply,N/A,,,3,Multipette automatic 5 positions,Medical Supply Items,CONCEPT-SET
f6d5595c-9334-4cb8-b6e4-55318515eb4b,,,Measuring Apparatus Pediatric Wooden 131cm,,Medical supply,N/A,,,3,Measuring Apparatus Pediatric Wooden 131cm,Medical Supply Items,CONCEPT-SET
e42160e7-99a5-48de-a293-c7aff0b1dbd5,,,Vacutainer Blood Collection Tube-with vacuum red top 10ml,,Medical supply,N/A,,,3,Vacutainer Blood Collection Tube-with vacuum red top 10ml,Medical Supply Items,CONCEPT-SET
4a11b63f-7a22-46d9-b5b7-98302772afa2,,,Capillary tube -hematocrite - heparinized ,,Medical supply,N/A,,,3,Capillary tube -hematocrite - heparinized ,Medical Supply Items,CONCEPT-SET
26d1f501-811d-4a99-ad79-55210efe558f,,,Conical Centrifuge Tubes-50ml,,Medical supply,N/A,,,3,Conical Centrifuge Tubes-50ml,Medical Supply Items,CONCEPT-SET
4235ee98-9162-4d9c-80c6-38a57d974c96,,,Blood Collecting  Bag CPDA1 Anticoagulant Single-250 ml,,Medical supply,N/A,,,3,Blood Collecting  Bag CPDA1 Anticoagulant Single-250 ml,Medical Supply Items,CONCEPT-SET
ca3b6375-412f-491b-8dcb-617dba46b89b,,,Applicator Wooden Stick with out Cotton Tip -15cm x 2.5mm,,Medical supply,N/A,,,3,Applicator Wooden Stick with out Cotton Tip -15cm x 2.5mm,Medical Supply Items,CONCEPT-SET
b04ce4a0-c5e1-43c0-a03b-af6a6dfd858a,,,Applicator Stick Wooden with Cotton Tip-15cm x 2.2mm,,Medical supply,N/A,,,3,Applicator Stick Wooden with Cotton Tip-15cm x 2.2mm,Medical Supply Items,CONCEPT-SET
29fb4d30-8ffd-43ae-9d7a-6f45ff3b4abe,,,Cat Gut Chromic-Gauge 4.0(0) 75cm on 48mm 1/2 circle Round Bodied Needle,,Medical supply,N/A,,,3,Cat Gut Chromic-Gauge 4.0(0) 75cm on 48mm 1/2 circle Round Bodied Needle,Medical Supply Items,CONCEPT-SET
793ee33f-4055-4d81-979a-c3b3cdcb7670,,,Mersilk  Braided Black-Gauge 2.0 (3/0) 75cm on 17mm 1/2 Circle Round Bodied Needle,,Medical supply,N/A,,,3,Mersilk  Braided Black-Gauge 2.0 (3/0) 75cm on 17mm 1/2 Circle Round Bodied Needle,Medical Supply Items,CONCEPT-SET
ecf53c08-6be0-408b-878d-10694eb50ea5,,,Mersilk  Braided Black-Gauge 2.0(3/0) 75cm on 27mm 1/2 Circle Reverse Cutting Needle,,Medical supply,N/A,,,3,Mersilk  Braided Black-Gauge 2.0(3/0) 75cm on 27mm 1/2 Circle Reverse Cutting Needle,Medical Supply Items,CONCEPT-SET
71aefa35-7012-40c7-aebe-fd2d49334c00,,,Mersilk  Braided Black-Gauge 2.0 (3/0) 75cm on 17mm 1/2 Circle Reverse Cutting Needle,,Medical supply,N/A,,,3,Mersilk  Braided Black-Gauge 2.0 (3/0) 75cm on 17mm 1/2 Circle Reverse Cutting Needle,Medical Supply Items,CONCEPT-SET
3c73ff43-588f-4324-abd1-e02ac52dfe06,,,Mersilk  Braided Black-Gauge 1.0 (4/0) 75cm on 19mm 1/2 Circle Reverse Cutting Needle,,Medical supply,N/A,,,3,Mersilk  Braided Black-Gauge 1.0 (4/0) 75cm on 19mm 1/2 Circle Reverse Cutting Needle,Medical Supply Items,CONCEPT-SET
41024471-53b9-4460-93d4-21646a1deab3,,,Polyglycolic acid absorbable braided violet-Gauge 2.0 (3/0) 75cm on 36mm 1/2 Circle Round Bodied Needle,,Medical supply,N/A,,,3,Polyglycolic acid absorbable braided violet-Gauge 2.0 (3/0) 75cm on 36mm 1/2 Circle Round Bodied Needle,Medical Supply Items,CONCEPT-SET
c3d54dd2-0f1d-42cd-a417-fefbfa7ded03,,,Mersilk  Braided Black-Gauge 3.5(0) 75cm on 27mm 1/2 Circle Round Bodied Needle,,Medical supply,N/A,,,3,Mersilk  Braided Black-Gauge 3.5(0) 75cm on 27mm 1/2 Circle Round Bodied Needle,Medical Supply Items,CONCEPT-SET
55ff1282-f3b4-4426-a37c-270e0eec7753,,,"Polyamide Monofilament-Gauge 0.3 (9/0) 13
cm on 64mm Spatula Double Armed Round Bodied Needle",,Medical supply,N/A,,,3,"Polyamide Monofilament-Gauge 0.3 (9/0) 13
cm on 64mm Spatula Double Armed Round Bodied Needle",Medical Supply Items,CONCEPT-SET
b3b45b4f-a168-41fe-a886-5363364350b0,,,Drainage Chest  Tube-18FG,,Medical supply,N/A,,,3,Drainage Chest  Tube-18FG,Medical Supply Items,CONCEPT-SET
759ac3fa-32dd-4e65-a6f1-14baf71e5627,,,Catheter Condom Latex Medium-25mm,,Medical supply,N/A,,,3,Catheter Condom Latex Medium-25mm,Medical Supply Items,CONCEPT-SET
5c72b9d1-1590-4edf-9bbb-c22be70a2a2d,,,Catheter Foley Silconized Latex Two Ways-30-50ml Balloon 24CH,,Medical supply,N/A,,,3,Catheter Foley Silconized Latex Two Ways-30-50ml Balloon 24CH,Medical Supply Items,CONCEPT-SET
3ed67c59-e7d7-405f-a6fc-69ad0b823fd5,,,Catheter Foley Silconized Latex Three Ways-5-15ml Balloon 6CH,,Medical supply,N/A,,,3,Catheter Foley Silconized Latex Three Ways-5-15ml Balloon 6CH,Medical Supply Items,CONCEPT-SET
2bef1b85-7c5b-46ef-ac11-e5ad8ea80706,,,Catheter Foley Silconized Latex Three Ways-5-15ml Balloon 4CH,,Medical supply,N/A,,,3,Catheter Foley Silconized Latex Three Ways-5-15ml Balloon 4CH,Medical Supply Items,CONCEPT-SET
37c0165e-89ae-498e-b706-eb881904615f,,,Catheter Foley Silconized Latex Two Ways-5-15ml Balloon 6CH,,Medical supply,N/A,,,3,Catheter Foley Silconized Latex Two Ways-5-15ml Balloon 6CH,Medical Supply Items,CONCEPT-SET
d85a538a-26da-41f3-b28e-b17c2e16db5b,,,Catheter Foley Silconized Latex Two Ways-5-15ml Balloon 4CH,,Medical supply,N/A,,,3,Catheter Foley Silconized Latex Two Ways-5-15ml Balloon 4CH,Medical Supply Items,CONCEPT-SET
9a4a1b8d-e956-4fe6-a523-575fcb8e6732,,,Scalp Vein Winged Infusion Set-29G,,Medical supply,N/A,,,3,Scalp Vein Winged Infusion Set-29G,Medical Supply Items,CONCEPT-SET
fe583eda-430c-49fc-a093-920c6b800237,,,Cat Gut Chromic-Gauge 7.0(3) 75cm on 48mm 1/2 Circle Round Bodied Needle   ,,Medical supply,N/A,,,3,Cat Gut Chromic-Gauge 7.0(3) 75cm on 48mm 1/2 Circle Round Bodied Needle   ,Medical Supply Items,CONCEPT-SET
07803e85-2a98-451d-af49-ecd820c30249,,,Biohazard Bags Disposable Red,,Medical supply,N/A,,,3,Biohazard Bags Disposable Red,Medical Supply Items,CONCEPT-SET
dc286d31-8518-4c9c-b95a-38125f6f745a,,,Biohazard Bags Disposable Yellow,,Medical supply,N/A,,,3,Biohazard Bags Disposable Yellow,Medical Supply Items,CONCEPT-SET
45656eec-d915-470d-b5d9-d25864c3850a,,,Biohazard Bags Disposable Black,,Medical supply,N/A,,,3,Biohazard Bags Disposable Black,Medical Supply Items,CONCEPT-SET
789693c0-c422-4324-aab0-3e6c102fd651,,,Pasteur pipette glass,,Medical supply,N/A,,,3,Pasteur pipette glass,Medical Supply Items,CONCEPT-SET
b7ada635-6e53-49a7-8a95-c6b4239a0315,,,"Tourniquet-for adult,ABS auto lock buckle,size 25x450x6mm,blue color.",,Medical supply,N/A,,,3,"Tourniquet-for adult,ABS auto lock buckle,size 25x450x6mm,blue color.",Medical Supply Items,CONCEPT-SET
9823a731-c160-4206-8a73-4326d8c12063,,,Cat Gut Chromic-Gauge 3.0(3/0) 75cm on 25mm 1/2 Circle Reverse Cutting Needle,,Medical supply,N/A,,,3,Cat Gut Chromic-Gauge 3.0(3/0) 75cm on 25mm 1/2 Circle Reverse Cutting Needle,Medical Supply Items,CONCEPT-SET
3f58bf11-4287-4f78-b41a-2e4aebc0cb49,,,Cat Gut Chromic-Gauge 3.5(0) 75cm on  27mm 1/2 Circle Reverse Cutting Needle,,Medical supply,N/A,,,3,Cat Gut Chromic-Gauge 3.5(0) 75cm on  27mm 1/2 Circle Reverse Cutting Needle,Medical Supply Items,CONCEPT-SET
764ad92e-5ac5-4d5e-902e-0974edd22121,,,Cat Gut Chromic-Gauge 4.0(0) 75cm on 30mm 1/2 Circle Reverse Cutting Needle,,Medical supply,N/A,,,3,Cat Gut Chromic-Gauge 4.0(0) 75cm on 30mm 1/2 Circle Reverse Cutting Needle,Medical Supply Items,CONCEPT-SET
7ee0243c-396d-47c0-8774-8ed4fa6d40c2,,,Cat Gut Chromic-Gauge 5.0(1) 75cm on 48mm 1/2 Circle Reverse Cutting Needle,,Medical supply,N/A,,,3,Cat Gut Chromic-Gauge 5.0(1) 75cm on 48mm 1/2 Circle Reverse Cutting Needle,Medical Supply Items,CONCEPT-SET
558bce4b-0307-4ca3-8800-5beeb257506e,,,Cat Gut Chromic-Gauge 6.0(2) 75cm on 35mm 1/2 Circle Reverse Cutting Needle,,Medical supply,N/A,,,3,Cat Gut Chromic-Gauge 6.0(2) 75cm on 35mm 1/2 Circle Reverse Cutting Needle,Medical Supply Items,CONCEPT-SET
50fde18f-e0fa-4298-b651-0b426d7bf0c4,,,Cat Gut Chromic-Gauge 7.0(3) 75cm on 48mm 1/2 Circle Reverse Cutting Needle,,Medical supply,N/A,,,3,Cat Gut Chromic-Gauge 7.0(3) 75cm on 48mm 1/2 Circle Reverse Cutting Needle,Medical Supply Items,CONCEPT-SET
2105c867-4770-4c3d-bd6d-d0c7435bbe9b,,,Glove Surgical  Latex Sterile Powder Free-No. 6.5,,Medical supply,N/A,,,3,Glove Surgical  Latex Sterile Powder Free-No. 6.5,Medical Supply Items,CONCEPT-SET
70bfc202-784b-40ba-8b58-04cfed7d06ea,,,Glove Surgical  Latex Sterile Powder Free-No. 7,,Medical supply,N/A,,,3,Glove Surgical  Latex Sterile Powder Free-No. 7,Medical Supply Items,CONCEPT-SET
fe616b33-f8f2-4d7f-a80b-9864e234b41e,,,Glove Surgical  Latex Sterile Powder Free-No. 7.5,,Medical supply,N/A,,,3,Glove Surgical  Latex Sterile Powder Free-No. 7.5,Medical Supply Items,CONCEPT-SET
2f067169-c8e8-4fbc-8dfb-6070ea610c59,,,Glove Surgical  Latex Sterile Powder Free-No. 8,,Medical supply,N/A,,,3,Glove Surgical  Latex Sterile Powder Free-No. 8,Medical Supply Items,CONCEPT-SET
e4c7a31b-7212-463b-98a1-0eb7bc2e811d,,,"Specimen container-4 oz,graduated in ml,sterile,transluecent polypropylene,full turn screw thread,leak resistant seal,individually-wrapped",,Medical supply,N/A,,,3,"Specimen container-4 oz,graduated in ml,sterile,transluecent polypropylene,full turn screw thread,leak resistant seal,individually-wrapped",Medical Supply Items,CONCEPT-SET
88a8cf28-ce1c-4c9f-be85-646c3135e833,,,Ultrasound Paper,,Medical supply,N/A,,,3,Ultrasound Paper,Medical Supply Items,CONCEPT-SET
3826ed11-e507-4abf-a09c-fa701c795bff,,,Cat Gut Chromic-Gauge 4.0(0) 150cm on 30mm 1/2 Circle Round Bodied Needle,,Medical supply,N/A,,,3,Cat Gut Chromic-Gauge 4.0(0) 150cm on 30mm 1/2 Circle Round Bodied Needle,Medical Supply Items,CONCEPT-SET
52a340a3-02ab-4bc9-8ee2-2899d83f2811,,,Cannula Intravenous Set-External Diameter 1.3mm Length 45mm 16G,,Medical supply,N/A,,,3,Cannula Intravenous Set-External Diameter 1.3mm Length 45mm 16G,Medical Supply Items,CONCEPT-SET
77cc300b-1502-41cb-ac23-0a52a2e6a408,,,Ultrasound Paper-110mm width x 20meter length,,Medical supply,N/A,,,3,Ultrasound Paper-110mm width x 20meter length,Medical Supply Items,CONCEPT-SET
f73bf57c-fb1e-47c7-a163-2aae47caa4fb,,,Filter Paper Qualitative Whatman-Grade 1 Diameter 150mm with pore size 11µm,,Medical supply,N/A,,,3,Filter Paper Qualitative Whatman-Grade 1 Diameter 150mm with pore size 11µm,Medical Supply Items,CONCEPT-SET
acb27c5a-6188-4044-9d48-de2f1efce8e5,,,Catheter Foley Silconized Latex Three Ways-5-15ml Balloon 10CH,,Medical supply,N/A,,,3,Catheter Foley Silconized Latex Three Ways-5-15ml Balloon 10CH,Medical Supply Items,CONCEPT-SET
