Uuid,Void/Retire,Short name:en,Fully specified name:en,Fully specified name:fr,Data class,Data Type,Members,_order:500,_version:1
1d30959f-55bd-4541-83b8-697f20b19f91,,,Methionone,,Drug,Text,,,5
89c6ec81-1e2e-47c6-95d7-0d49d8623597,,,Naloxone HCL,,Drug,Text,,,5
02c66f46-5445-4239-914a-17565498a029,,,Penicillamine,,Drug,Text,,,5
a065fbda-29fd-4e44-9659-fa7f6c03dc92,,,Physostigmine Salicylate,,Drug,Text,,,5
fb857bb7-46c7-4555-bd48-3bf5f2722ed6,,,Sodium Calcium Edetate,,Drug,Text,,,5
7e36a611-5f46-4021-b88d-4f18562ea621,,,Cyproheptadine HCL,,Drug,Text,,,5
b35664dc-91c1-48fe-a37b-a9a09791d23c,,,Dexachloropheniramine Malate + Betamethasone,,Drug,Text,,,5
fdcbde63-1d10-49e0-a2ff-5fcfbe1376d0,,,Diphenhydramine Hydrochloride,,Drug,Text,,,5
8880987e-3ed2-4106-8e5a-658c25838d92,,,Loratadine,,Drug,Text,,,5
f2b78985-84b0-46ef-8a21-314148983116,,,Pheniramine Aminosalicyalte,,Drug,Text,,,5
3a50bff0-98c7-4a35-92c4-4d834bb56065,,,Edrophonium,,Drug,Text,,,5
fdfa97f7-08b4-4007-8ef3-c9bb6a39ec5d,,,Enflurane,,Drug,Text,,,5
2be574fc-7179-4c75-a63c-1eb56551218c,,,"Ether, Anaesthetic",,Drug,Text,,,5
1428383a-da22-494f-a517-007b3224ea1f,,,Etomidate,,Drug,Text,,,5
93593412-d9d9-4adf-aec0-eb97534d2e7a,,,Atropine Sulphate,,Drug,Text,,,5
ce182ad0-27bb-4c95-a74f-7646af0971bf,,,Droperidol,,Drug,Text,,,5
d0aae5ae-b38d-40fa-bbce-d1557775a65d,,,Glycopyrronium Bromide (Glycopyrrolate),,Drug,Text,,,5
30f4ecfc-d66f-4b22-ba53-d5585e531b63,,,Hyoscine Hydrobromide,,Drug,Text,,,5
7b94746d-7b6c-4197-9d79-641bcb58f3f2,,,Isoflurane,,Drug,Text,,,5
c43d6f62-66b1-4a71-9c48-b126281ccd57,,,Lidocaine HCL,,Drug,Text,,,5
34e8c475-bd4c-4649-bbed-992bc8c8dcac,,,Acetylcysteine + Hypermellose,,Drug,Text,,,5
7e81bcf4-79f1-49fc-a77a-d2966f6fc825,,,Neostigmine,,Drug,Text,,,5
ca1302ab-af2e-4202-9568-a7ef0652f93b,,,Atracurium Besylate,,Drug,Text,,,5
81f117ca-8198-42f5-9b0e-02a4cd7a917a,,,Nitrous Oxide,,Drug,Text,,,5
b5b4b6f8-992a-424f-a252-67d65803ddf7,,,Sevoflurane,,Drug,Text,,,5
1bf0b7a4-45b4-464b-90b7-f472ad312d18,,,Tetracaine HCL,,Drug,Text,,,5
020b74fb-cdd4-4df6-a4cf-ac50b81961bd,,,Oxygen(White Colored Cylinder),,Drug,Text,,,5
c04ffc23-e2c7-4003-8b85-522d3f1a0bdd,,,Calcium Folinate (Leucovorin Calcium),,Drug,Text,,,5
911fff08-acd6-4fb8-91ea-5b4748a173d0,,,Epoetin Alfa,,Drug,Text,,,5
0be3bd66-95ae-4be0-afd7-45cd051bf221,,,Epoetin Alfa Prefilled Syringe,,Drug,Text,,,5
c02407a7-a7c9-4606-b9d5-8f38789d5b79,,,Epoetin Beta,,Drug,Text,,,5
f7945514-aa15-49a3-b91d-0f5866a97c7b,,,Fluoxymesterone,,Drug,Text,,,5
9cfdbdfc-b36e-4c2f-8238-f78bb5d95994,,,Iron Gluconate + Manganese + Gluconate + Copper Gluconate,,Drug,Text,,,5
96fb7bd7-69ca-449c-b3e0-41387d337e19,,,Dalteparin (Antifactor Xa),,Drug,Text,,,5
a4015dfe-e10b-4f2c-80ac-6eb1a1203379,,,Enoxaparine,,Drug,Text,,,5
b957d023-9654-4ff6-ba89-24c8ea589ba6,,,Clopidogrel,,Drug,Text,,,5
ccebe941-8a6b-48de-b7e8-d0f73c4b658b,,,Aminocaproic Acid,,Drug,Text,,,5
1b623550-282d-4bc2-bcb0-ca6b52b09b00,,,Fibrinogen Pdr,,Drug,Text,,,5
7713149b-3f22-4a42-836c-e312ae79b6b4,,,Diclofenac Sodium + Misoprostol,,Drug,Text,,,5
3a5902c4-ed4d-47bb-8c90-d96aff127d1b,,,Clioquinol,,Drug,Text,,,5
ca61d021-5c79-437a-9487-8682386f5cca,,,"Dextran (MW 40,000)",,Drug,Text,,,5
4ceebbe5-8f4f-4c52-86b4-06d2b320aec6,,,"Dextran (MW 70,000)",,Drug,Text,,,5
4703f3ff-208c-450d-9dfb-e09d7649f5f1,,,Amiloride,,Drug,Text,,,5
d29527da-314c-46e5-bd46-852769f724ec,,,Amiloride + Hydrochlorthiazide,,Drug,Text,,,5
d2b75c4a-205f-4c21-aba8-4d37d2665350,,,Ampicillin Sodium + Sulbactam Sodium,,Drug,Text,,,5
56cb93df-0fa5-463f-8156-34cd853765a3,,,Metolazone,,Drug,Text,,,5
af4621e8-adb7-454a-9aba-5b34180e9c97,,,Amrinone Lactate,,Drug,Text,,,5
a1f541f6-ada4-4139-a2ca-d0d9cc853973,,,Isoprenaline (Isopreterenol),,Drug,Text,,,5
85fd4ed6-0b13-41a0-ae91-f0506d45af3a,,,Levarterenol (Noradrenaline) Tartrate,,Drug,Text,,,5
b821c6c8-d963-4f76-b85f-046fafcf48d0,,,Phenylephrine HCL,,Drug,Text,,,5
23555026-8d73-421c-b20f-0098808ce586,,,Alfuzosine,,Drug,Text,,,5
84575c03-f27b-4ef6-a8ed-6305cc206903,,,Amlodipine,,Drug,Text,,,5
52445bb5-5ad2-44c5-92bd-074868b2d1e8,,,Morphine Sulphate,,Drug,Text,,,5
6203a9c5-4d6a-4349-a384-d7eab8df0d2c,,,Sumatriptan,,Drug,Text,,,5
19f597e7-5822-49da-b2a3-e89957bad631,,,Chlormezanone + Paracetamol,,Drug,Text,,,5
cee79cbd-5861-4a72-8be0-87fa5706932a,,,Dantrolene Sodium,,Drug,Text,,,5
3b84c868-5f1e-4437-b0f5-3c54c9e63abf,,,Methocarbamol,,Drug,Text,,,5
3607690a-0399-4b83-be55-234c531b7138,,,Bretylium Tosylate,,Drug,Text,,,5
5f932b82-0ae9-4578-a370-8b0418bc1034,,,Metoprolol,,Drug,Text,,,5
0235500b-87a9-4245-98d2-3f574d5e10f2,,,Orphenadrine Citrate + Paracetamol,,Drug,Text,,,5
243d65ae-664e-40d8-aa1b-cb355576fd65,,,Mexiletine HCL,,Drug,Text,,,5
ce4a8bb3-5347-4292-8119-85d228c5b20b,,,Procainamide HCL,,Drug,Text,,,5
49232cc9-761c-4d1e-8e71-07a8a06bc5ad,,,Quinine Sulphate,,Drug,Text,,,5
370477fc-352e-4dd2-9ec2-c36039198a47,,,Sotalol,,Drug,Text,,,5
e18d1610-f13f-47ae-896a-5aae9ebc49bf,,,Calcium Carbonate,,Drug,Text,,,5
4108f432-09dd-4077-a146-9625f0c88c88,,,Fluorescein Sodium,,Drug,Text,,,5
902940ed-9c40-4852-afb2-c142fc585141,,,Isosorbide Mononitrate,,Drug,Text,,,5
6a02708e-2fae-45b0-a049-020075748464,,,Caleipotriol,,Drug,Text,,,5
8e819efd-88b8-4bd5-80f8-cd939fcfa505,,,Azelaic Acid,,Drug,Text,,,5
f1115d34-e906-4328-b49f-676aa7d4ad48,,,Pentacrythritol Tetranitrate,,Drug,Text,,,5
bcc2b687-6222-41a0-8edd-ee4b78b74e42,,,Propranolol,,Drug,Text,,,5
f3c86d8b-a823-410f-a4bc-7122d3dc6fea,,,Candesartan,,Drug,Text,,,5
7b46c491-81c2-4595-9548-7f54c4b75f2b,,,Carvedilol,,Drug,Text,,,5
04c85af1-2b99-4c4c-af73-e717a11d3bd3,,,Coal Tar + Salicylic Acid,,Drug,Text,,,5
8bbd08d2-4f3c-45b4-95b1-c1d347d122c6,,,Midazolam HCL,,Drug,Text,,,5
1c89946a-2499-4814-a066-8bcaeaf84760,,,Clonidine,,Drug,Text,,,5
f5ecf7f7-5ff2-46d3-9e15-a5af1e8760cf,,,Diazoxide,,Drug,Text,,,5
1439234d-1e8d-46c2-8455-713db88ecb8c,,,Clozapine,,Drug,Text,,,5
8518851c-a894-42cb-9187-1bc25e26a818,,,Cholestyramine,,Drug,Text,,,5
6385d4a4-a979-4ffe-a439-fc80fdb54524,,,Felodipine,,Drug,Text,,,5
fd22a9db-0675-4adf-a38c-8af057abd034,,,Fosinopril,,Drug,Text,,,5
7bf24101-9547-4ba3-a037-82754668a684,,,Pyrazinamide,,Drug,Text,,,5
857f67db-9530-4377-9a12-7d0d03f20a18,,,Ethionamide,,Drug,Text,,,5
b4862f34-2dce-4e92-a101-bcf322c142c0,,,Dexamethasone NaPO4,,Drug,Text,,,5
10ebc51d-5750-4ed6-afe3-70028d4ec296,,,Procaine HCL,,Drug,Text,,,5
c59beb43-586c-4ed3-b5df-2d3b1d3a2c8d,,,Irbesaran,,Drug,Text,,,5
ba76635c-0825-45b4-b5c0-65758ee272b7,,,Lebetalol HCL,,Drug,Text,,,5
d5e9907f-2e25-4c64-ae61-a8ab0319470e,,,Lisinopril,,Drug,Text,,,5
78b282ab-193a-4c80-b28c-7bbf27a51b06,,,Lisinopril + Hydrochlorthiazide,,Drug,Text,,,5
7a188eaf-cc44-4c2c-84c0-018ae083338f,,,Losartan,,Drug,Text,,,5
518cef12-d605-4ea9-91f9-d155e72aa0d2,,,Metoprolol Tertrate,,Drug,Text,,,5
2350bbca-af62-4fe8-a31c-6b497579032f,,,Salicylic Acid + Betamethasone Dipropionate,,Drug,Text,,,5
db3fe1f8-0346-49b2-8dc7-ad8207242c78,,,Fluvoxamine Meleate,,Drug,Text,,,5
d179f67a-a2ec-40e2-ae46-e8ee561ea046,,,Amiodarone,,Drug,Text,,,5
94f07f6b-5bb5-4dd2-a638-19c954168e41,,,Dithranol,,Drug,Text,,,5
98ae5ee9-99cc-40db-89cd-2fef4f4576e6,,,Phenoxybenzamine HCL,,Drug,Text,,,5
9a9e596e-2d4c-4f94-a570-808134257220,,,Phenoxybenzamine Mesylate,,Drug,Text,,,5
42c42f11-1dac-4ae9-896e-1f22b5a0252d,,,Prazocin HCL,,Drug,Text,,,5
52717359-5fd8-4efd-82f1-94ed3f3e76a9,,,Ramipril,,Drug,Text,,,5
cbf325ad-d620-45bf-b3eb-c16ce4ee9bd3,,,Reserpine,,Drug,Text,,,5
c0ea26e5-d1f2-4765-ac65-6a517c4ed2a2,,,Tolazoline,,Drug,Text,,,5
83279df9-fc90-400e-8fe1-fde52cbad477,,,Valsartan,,Drug,Text,,,5
cadcffaa-7fff-41c0-9d63-e4740ca783e3,,,Ethanolamine Oleate,,Drug,Text,,,5
84ad54e2-772f-4b16-b2c4-35e6979150e7,,,Sodium Morrhuate,,Drug,Text,,,5
bd559c62-1b5d-4b89-8959-826bdf30cc59,,,Sodium Tetradecyl Sulphate,,Drug,Text,,,5
4ee1971f-bf6a-46d3-8948-88a550db2cc9,,,Alteplase Pdr,,Drug,Text,,,5
54a79a97-22ff-419c-b8ce-cc44f267e3e5,,,Reteplase Pdr,,Drug,Text,,,5
2dd756d0-7590-46c5-8547-1ec70747f20d,,,Tenecteplase,,Drug,Text,,,5
a658d1d7-e9ec-481c-b524-78c469f1d5e0,,,Amikacin (as Sulphate),,Drug,Text,,,5
cfb919df-010f-4bfa-b741-d955dc46c2dd,,,Cefaclor,,Drug,Text,,,5
bf084d59-a487-4369-adf1-470f6cbaee30,,,Cefadroxil,,Drug,Text,,,5
bf61e7d6-8d9d-411e-aed1-c3c470ad5038,,,Cefixime,,Drug,Text,,,5
aea7f442-0481-4f46-90a6-ece9669f4949,,,Magnesium Trisilicate,,Drug,Text,,,5
c3647f5a-0ad7-400b-9d1d-b468c57dccdf,,,Cefpodoxime,,Drug,Text,,,5
b18432ed-9d7d-4277-be2b-a2be57df2135,,,Cefprozil,,Drug,Text,,,5
a80e0c92-1403-44e3-9370-c37c5e3dfd55,,,Camphor,,Drug,Text,,,5
4b05f93d-e406-4dfe-aefb-696f5cc906f3,,,Ceftazidime,,Drug,Text,,,5
fad20777-1d52-4a44-b31b-6188d3526b2c,,,Ceftriaxone,,Drug,Text,,,5
a961ae3c-29b6-406f-aafb-fb38e1d2fa6b,,,Cephazoline Sodium,,Drug,Text,,,5
4fa893ff-341a-42ac-8ebb-b0adf9a2a5cc,,,Cephradine,,Drug,Text,,,5
4f793599-cb08-4631-ac77-f0da14f7656a,,,Permethrine,,Drug,Text,,,5
e15c1e03-4ae7-40ad-8628-773d773254dd,,,Carbenicillin,,Drug,Text,,,5
6c029cdf-fefe-4e75-b486-4442aa9f9c4e,,,Carbenicillin Indanyl Sodium,,Drug,Text,,,5
5171260a-6aa2-4515-86a7-8f2588cd0c52,,,Atazanavir Sulphate,,Drug,Text,,,5
113ac2d2-fb5f-4a2e-a6a0-59f81385e505,,,Bismuth Salicylate,,Drug,Text,,,5
fb138ec9-adaf-4a1d-a405-64973f7133d3,,,Betametasone Valarate,,Drug,Text,,,5
cdbcede4-46aa-4c07-8bb3-ba48a94d9834,,,Sulphasalazine,,Drug,Text,,,5
bf360423-4582-4bdc-b5f6-9a75c21683fe,,,Flucloxacillin,,Drug,Text,,,5
c9aa505d-ad22-428d-81ac-b121dc47228a,,,Mezlocillin,,Drug,Text,,,5
9529303c-39d4-490f-b77f-c957947fd302,,,Capreomycin,,Drug,Text,,,5
65dbbd01-bf1c-4fea-a280-062280b60757,,,Liquid Nitrogen,,Drug,Text,,,5
72b6c52d-de9f-4fab-ac1c-a7ee5cf27f11,,,Flucytosine,,Drug,Text,,,5
48cb89eb-7660-4e71-b678-e57c07d9a0aa,,,Efavirenz + Emitricitabine + Tenofovir,,Drug,Text,,,5
9dc69544-b8a4-4378-9210-03b43ee47892,,,Emitricitabine,,Drug,Text,,,5
ffcb2643-8ef8-4c16-92f4-608329f87726,,,Emitricitabine + Tenofovir,,Drug,Text,,,5
a19c7303-d5e1-4fce-b64a-c6b5c675a533,,,Neostigmin Methylsulphate,,Drug,Text,,,5
6e2443cf-c0bd-4a40-8394-398ff928ffbc,,,Iodine + Potassium Iodide (Aqueous Iodine Oral Solution or Lugol's solution),,Drug,Text,,,5
f7118256-e6e2-471c-8b74-12309e9c577e,,,Diethylcarbamazine Citrate,,Drug,Text,,,5
d7ce68f1-c847-4e33-94cf-b56cc487667b,,,Itraconazole,,Drug,Text,,,5
49e7bd32-c7a6-4c92-9d48-8164db6b1d5c,,,Baclofen,,Drug,Text,,,5
7805a458-7b30-4ab0-9b19-c90222a14768,,,Lamivudine + Nevirapine + Stavudine,,Drug,Text,,,5
13aa635d-a771-4fbc-a400-5bdb5789c19a,,,Hyaluronidase,,Drug,Text,,,5
ca1c1555-aa77-476f-8b4c-b53858b49adf,,,Nelfinavir,,Drug,Text,,,5
1805b921-cfb4-44b4-816a-a17b0474f33d,,,Silver Sulphadiazine,,Drug,Text,,,5
62fcd100-45c7-42a2-bcba-e356e4c04210,,,Saquinavir,,Drug,Text,,,5
3924c5e5-64f9-4824-a2bb-69d7c7a8fcd3,,,Tolnaftate,,Drug,Text,,,5
10bdbd50-1d35-49b3-876d-2b2b3684fa2e,,,Terbenafine,,Drug,Text,,,5
6226b5a1-aaf4-4e88-9ddf-79539c6acd17,,,"Zalcitabine (ddc,DDC)",,Drug,Text,,,5
c4fdb9cc-e0d7-4cba-a71b-ee9e6a1a5c82,,,Levonorgestrel (D-Norgestrel),,Drug,Text,,,5
bd23c639-c80d-440c-ab79-67900604d02c,,,Medroxyprogesterone Acetate,,Drug,Text,,,5
f60dde90-3941-4c06-99dc-870fa4f85484,,,Clotrimazole + Hydrocortisone,,Drug,Text,,,5
d3379668-d60f-406d-b690-8f5756607735,,,Dehydroemetine,,Drug,Text,,,5
e9c59291-e72c-4c18-9dec-18b9eb549fb4,,,Diloxanide Furoate,,Drug,Text,,,5
6df0e57f-2fca-4566-8529-89848bb218d3,,,Niclosamide,,Drug,Text,,,5
5a6238ee-4bd0-4875-afe4-1f417f2c055c,,,Levofloxain,,Drug,Text,,,5
4ffaf83d-acba-4f55-b7d1-671286a0a4ab,,,Nalidixic Acid,,Drug,Text,,,5
e76cf1fc-a86b-4d8e-bd10-be6059a79cff,,,Neomycin,,Drug,Text,,,5
ab0c6dfe-4872-41cd-a78c-92e19f8373c7,,,Nitrofurantion,,Drug,Text,,,5
66715dcd-b05d-4880-8b35-ec0bb35af495,,,Triamcinolone,,Drug,Text,,,5
0836a05a-ecc8-4e25-ad96-57270f976868,,,Ofloxacin,,Drug,Text,,,5
64afe2f1-869a-47b1-bd1e-71d3d6742f5b,,,Miconazole Nitrate,,Drug,Text,,,5
58f269d2-16b3-4e34-90c8-e94ba24ca675,,,Leflunomide,,Drug,Text,,,5
96261bd4-6066-447a-a9ed-9dc95566cbe6,,,Metrifonate,,Drug,Text,,,5
383ab113-1865-4124-9ecf-bf76f08e88f8,,,Oxaminquine,,Drug,Text,,,5
eb006229-bd1e-46b8-a8eb-75de3bcbbed4,,,Nimesulide,,Drug,Text,,,5
07781bdb-fed5-4e09-910f-6418383afdf8,,,Rifampicin,,Drug,Text,,,5
bb789412-adc7-49d7-91f3-fccc9f7c2d4c,,,Sodium Diethanolamine Fusidate,,Drug,Text,,,5
d3fdb386-7a35-434a-ab4a-2f88a8c7dc1b,,,Sparfloxacin,,Drug,Text,,,5
9109edfe-f53e-4012-a4a7-51fc6cea6b51,,,Spiramycin,,Drug,Text,,,5
630e043c-8cc4-454b-8aee-8e1db0215219,,,Sulphamethoxazole + Trimethoprim,,Drug,Text,,,5
763fe85a-48f0-4118-934d-b0142c57ce2f,,,Melarsonyl Potassium,,Drug,Text,,,5
e3b4bce3-171d-48d8-b47b-c9f5eb9c5fb7,,,Tetracycline HCL,,Drug,Text,,,5
a72d9970-a4b9-4414-a225-670d965e1686,,,Thiamphenicol,,Drug,Text,,,5
2c7ad350-4cbd-4150-892f-ef28c91c1944,,,Tobramycin,,Drug,Text,,,5
7227c1ff-d32a-4c87-a952-cf77d3ccecd5,,,Trimethoprim,,Drug,Text,,,5
2aedd830-e71f-4736-acea-1551c8102b7b,,,"Penicillin G, Sodium Crystalline",,Drug,Text,,,5
e7f6411b-bf9f-443a-bd0c-3108b1dcbc20,,,Phenoxy Methyl Penicillin,,Drug,Text,,,5
092055ab-bdc0-4f5b-8d9e-d2e8358842b3,,,Phenoxy Methyl Penicillin Potassium,,Drug,Text,,,5
1e7b85e4-056d-4a60-bca4-cea5f11816f2,,,Piperacillin (as Sodium Salt),,Drug,Text,,,5
5c78ecd9-1cf7-4d5e-ae95-6a6cdb5c084b,,,Sultamicillin (Ampicillin - Sulbactam Doulbe Ester),,Drug,Text,,,5
37a62a51-cb16-4adb-a7cd-527a8995c684,,,Adenine Arabinoside,,Drug,Text,,,5
78c761f5-47bb-4cf7-8aaf-1c8a35bff103,,,Amantadine HCL,,Drug,Text,,,5
cc4fe723-39f5-4c27-877e-f79ed53c1fc1,,,Famciclovir,,Drug,Text,,,5
0efc40cf-b8b2-455d-8bb0-2ec18a832990,,,Foscarnet,,Drug,Text,,,5
9b2dfaaa-30d0-4a01-bc58-ceac2713ab60,,,Glutaraldehyde,,Drug,Text,,,5
984aaa6b-6eca-43f9-8973-05e4f4483055,,,Proquanil HCL,,Drug,Text,,,5
c883fb32-b3fc-46ca-a87a-b2e5b763c821,,,Mefloquine,,Drug,Text,,,5
c4d841ce-3da4-477f-a2a7-d9f402cd3010,,,Sulfadoxine + Pyrimethamine,,Drug,Text,,,5
5e4f2673-49b6-4992-b57e-afc8f429d2b5,,,Piperazine Adiptate,,Drug,Text,,,5
80733254-e257-4ce4-8839-4c744bc31a04,,,Pyrantel Pamoate,,Drug,Text,,,5
e1170524-35fd-40cf-b061-54dcc8a7d834,,,Clioquinol + Flumethasone Pivalate,,Drug,Text,,,5
c6f9bdd9-d7e0-4f22-aa77-8d75d1aba8bd,,,Fluocortolone + Fluocortolone Hexanoate (Caproate),,Drug,Text,,,5
42908aa7-7a18-48ba-aafd-2ca8f96ca454,,,Isoplasma,,Drug,Text,,,5
1ec94f88-c903-476a-851e-2c83ee1897ff,,,Plasma Antiheamophile (Human),,Drug,Text,,,5
dac6535f-1b96-454d-8a65-1a8fcf2e82d9,,,Alprazolam,,Drug,Text,,,5
05f91bd1-8927-45a9-ae83-1128c126a516,,,Ethyl Chloride,,Drug,Text,,,5
c708b39f-1050-4287-a483-cc88e93bd2b3,,,Chloral Hydrate,,Drug,Text,,,5
cf03dc21-4ee9-4b91-88d9-6a6c5392c9e9,,,Amitriptyline + Chlordiazepoxide,,Drug,Text,,,5
7b56b988-fc45-4c18-97a2-f4c7ff751b6d,,,Clomipramine HCL,,Drug,Text,,,5
e840f875-4c9d-441b-834d-a19824d94481,,,Duloxetin,,Drug,Text,,,5
c838ce3c-cc8a-469b-b8cb-b952f18f86d5,,,Escitalopram,,Drug,Text,,,5
c33d3a74-ed36-40c1-975c-ef80e3a937b5,,,Imipramine,,Drug,Text,,,5
36bbe1cf-9158-406f-85f2-d2f5400d18cd,,,Sertaline HCL,,Drug,Text,,,5
5c0fbf0e-ecf5-4a44-b489-9ce8204f0dae,,,Olanzapine,,Drug,Text,,,5
af50af41-c210-46f0-8be4-d1a57697d1b0,,,Paraldehyde,,Drug,Text,,,5
1d9dd8ed-b858-43dc-a1b2-b7b53225c2ca,,,Ergometrine Tertrate + Caffeine,,Drug,Text,,,5
53a15b0e-70cb-4c74-aaa2-d803dcec608d,,,Methadone HCL,,Drug,Text,,,5
833b3a98-4e0c-4144-a42c-346c77ea2ffb,,,Pentazocine,,Drug,Text,,,5
9066934f-e38f-45cc-a609-388e15a02665,,,Fluphenazine Decanoate,,Drug,Text,,,5
429b5a4e-859d-4440-b837-f85216ee0cc5,,,Fluphenazine HCL,,Drug,Text,,,5
d0f07093-a75c-4248-9a1d-16322f52d2ad,,,Lithium Carbonate,,Drug,Text,,,5
dc0c2dfa-83cf-42c0-b790-c436f84561bc,,,Medazepam,,Drug,Text,,,5
c23853cf-2c25-4340-a9e8-5e0c822ce6c9,,,Lansoprazole,,Drug,Text,,,5
756293c8-9454-4788-af95-3111afdf7359,,,Silver Nitrate + Potassium Nitrate,,Drug,Text,,,5
ba752ad4-9bf1-43f1-93fd-78370f2280cc,,,Pimozide,,Drug,Text,,,5
68678369-c8c6-4108-b601-04296662f400,,,Benzhexol (Trihexyphenidyl HCL),,Drug,Text,,,5
e04274d5-e4c6-4ac1-bb41-02a398dd23c4,,,Benztropine (Meseylate),,Drug,Text,,,5
682eee5e-a974-4ebe-95ef-dd356d75c5de,,,Levodopa,,Drug,Text,,,5
75b8fbca-b3af-4cb9-bea8-a8171b435be2,,,Levodopa + Benserazide,,Drug,Text,,,5
f49a7156-1dfa-4d85-bce2-5aa8c55f9b31,,,Orphenadrine HCL,,Drug,Text,,,5
f214189b-90fe-404b-a538-8c01bd04c637,,,Temazepam,,Drug,Text,,,5
4cddc1f1-74ea-43c6-8605-6fc7bbb99235,,,Tramadol,,Drug,Text,,,5
a542b16d-5d2d-4074-aa4c-93b9e72a7522,,,Primidone,,Drug,Text,,,5
65e85dd8-d3bf-45f2-85f7-111ada5aa3a7,,,Topiramate,,Drug,Text,,,5
5600d3ef-557f-4240-a812-211ae62f14d4,,,Sodium Valproate,,Drug,Text,,,5
e2482c61-166b-4ac4-bcb8-44c1ab548ec4,,,Methylphenidate,,Drug,Text,,,5
e09c5132-f283-47ec-ab99-7c092082a38d,,,Atomexitine,,Drug,Text,,,5
8b46f375-75d0-4097-8feb-ac815b524803,,,Isodipine,,Drug,Text,,,5
a2ade111-e2f8-4e64-bf38-e5654bd7ad09,,,Gamabenzene Hexachloride,,Drug,Text,,,5
9aa155d3-c879-4016-a9f7-312461dbd53b,,,Gemfibrozil,,Drug,Text,,,5
447aa686-afe0-4270-96b8-9e9edf3edf47,,,Lovastatin,,Drug,Text,,,5
59f9c305-546a-4037-bc9c-c14a6086db74,,,Simvastatin,,Drug,Text,,,5
b77eec69-fbc8-40b6-9832-12783ebc64f0,,,Enalaprilat,,Drug,Text,,,5
3e40423b-883f-4a12-a714-0b3e49dad71e,,,Carbocisteine,,Drug,Text,,,5
6a291db1-6875-4065-9bfb-aff21031f027,,,Pholcodine,,Drug,Text,,,5
00133096-5c07-4afd-a4d5-f05c2f31c902,,,Adrenaline (Epinephrine),,Drug,Text,,,5
484defd5-bdff-4412-bbf9-83b521d92471,,,Aminophyline,,Drug,Text,,,5
c2aab822-edb8-4bb9-814c-71cad02598c9,,,Budesonide + Formoterol Fumarate,,Drug,Text,,,5
1d46d4e5-b9fc-4b30-b53e-62003fa4cc3f,,,Fluticasone + Salmeterol,,Drug,Text,,,5
e7852a35-e341-4944-a5c0-98bf9f949984,,,Formoterol,,Drug,Text,,,5
9f14ae73-df4e-4886-a7f1-5551fb93bc6e,,,Ipratropium Bromide,,Drug,Text,,,5
dd3864a9-070b-4f9b-9964-61f0d3f093bc,,,Isoprenaline Sulphate,,Drug,Text,,,5
efeb389b-773c-4fb1-ba84-d4e99e148353,,,Sodium Cromoglycate,,Drug,Text,,,5
7206dd00-544b-4061-801d-c514bcaa0e6f,,,Theophylline,,Drug,Text,,,5
7ae1a550-e69f-46c6-8bb8-198c0c2f330c,,,Theophylline + Guaifensin,,Drug,Text,,,5
e3d192a8-3ba0-4e23-b912-ee52732e7b6d,,,Podophylin,,Drug,Text,,,5
21076f6e-97f7-4dea-b148-c2e5f3489d12,,,Vasopressin,,Drug,Text,,,5
457bb632-1b36-4d9d-b3c8-790b818bffd5,,,Desmopressin Acetate,,Drug,Text,,,5
a545a30e-1624-4617-a498-8fa7011b7b2c,,,Betamethasone,,Drug,Text,,,5
df050cea-c801-42d6-9601-ff3a9d3eb0d4,,,Biphasic Insulin(BP),,Drug,Text,,,5
920a0938-20ea-490e-9115-4dd319339ecf,,,Biphasic Isophane Insuline (Soluble/Isophane Mixtu),,Drug,Text,,,5
0503d234-b8ca-4c25-83e0-d10f00d15047,,,Chlorpropamide,,Drug,Text,,,5
6d1eae98-184c-4c9f-8160-46c8e7f8a74e,,,Hydrocortisone Sodium Succinate,,Drug,Text,,,5
e7c26768-e1f6-4f48-8c0f-c38e9d1812c4,,,Glimepride,,Drug,Text,,,5
cde31473-0a2c-43b3-a223-41fdbac12ba7,,,Glipizide,,Drug,Text,,,5
96cce524-393e-41db-9b05-b6cccac2433f,,,Insulin Lispo,,Drug,Text,,,5
7a83a260-0a68-4c4f-b351-0035dd6513b0,,,Insulin Lispro/Insulin Protamine (Equivalent to 3.5mg Insulin Lispro),,Drug,Text,,,5
64815e2e-4c3e-453e-88eb-dcb1ea42c861,,,Hydrocortisone,,Drug,Text,,,5
94952f53-96e6-4d41-b9b5-0f422ff00aa0,,,Hydrocortisone Acetate,,Drug,Text,,,5
d72ffb0f-e124-41c7-9eb4-b30112702455,,,Methyl Prednisolone Acetate,,Drug,Text,,,5
14a5e072-4f52-4994-bdb3-ba109aa7ad16,,,Sucralfate,,Drug,Text,,,5
7151e0bd-d42a-4280-a48d-0e9a40806cdd,,,Carbimazole,,Drug,Text,,,5
a0375488-a46b-45a3-a427-523474e6b79a,,,Isophane/NPH Insulin(HPB),,Drug,Text,,,5
6806cdae-f744-4fcf-9304-0c9e0c4bbdee,,,Metformin,,Drug,Text,,,5
7e96fa47-405a-4ce6-a44c-2ecce5e69d30,,,Pioglitazone,,Drug,Text,,,5
1fe9b6f7-00d4-4b98-84f7-f705aeaf514c,,,Rosiglitazone Meleate,,Drug,Text,,,5
788f9ca5-b6ac-4708-b00f-205b6961d8a5,,,Tolbutamide,,Drug,Text,,,5
